Unique Identifier,Sku_id,Website,Brand,Name,Url,Category,Status,Competitor Instock Matches,Availability,Price (USD),Discount %,Difference Percent,Difference,Price Index,Match Type,groups
"13185875_Nimbus Cloud, White",127368734,Asos,nike,Nike Air Zoom Pegasus 40 sneakers in white & silver,https://www.asos.com/us/nike-running/nike-air-zoom-pegasus-40-sneakers-in-white-silver/prd/204478812,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Out of Stock,130.0,0.0,-44.44%,-40.0,69.23,Similar 2,Home
"13185875_Nimbus Cloud, White",128333627,Asos,adidas,adidas Originals Stan Smith Bonega platform sneakers in white and green,https://www.asos.com/us/adidas-originals/adidas-originals-stan-smith-bonega-platform-sneakers-in-white-and-green/prd/204613102,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,115.0,0.0,-27.78%,-25.0,78.26,Similar 1,Home
"13185875_Nimbus Cloud, White",3062218,Endclothing Us Fashion,autry,Autry Medalist Low Sneaker,https://www.endclothing.com/us/autry-medalist-low-sneaker-aulwwb01.html,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,205.0,0.0,-127.78%,-115.0,43.9,Similar 2,Womens > Brands > Autry
"13185875_Nimbus Cloud, White",2603659,Endclothing Us Fashion,ganni,GANNI Court Sneaker,https://www.endclothing.com/us/ganni-court-sneaker-s1920-135.html,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,249.0,0.0,-176.67%,-159.0,36.14,Similar 1,Womens > Brands > GANNI
"13185875_Nimbus Cloud, White",5991556_lt gray salmon,Kohl's,propet,Propet Ultra Women's Sneakers,https://www.kohls.com/product/prd-5991556/propet-ultra-womens-sneakers.jsp?color=Lt%20Gray%20Salmon,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,109.95,0.0,-22.17%,-19.95,81.86,Similar 2,Womens > Shoes > Athletic Shoes & Sneakers > Propet
"13185875_Nimbus Cloud, White",6662127_white red gold,Kohl's,nike,Nike Court Vision Low Women's Basketball Sneakers,https://www.kohls.com/product/prd-6662127/nike-court-vision-low-womens-basketball-sneakers.jsp?color=White%20Red%20Gold,Home > Fashion > Footwear > Sports & Athletic,"","",Out of Stock,45.0,40.0,50.00%,45.0,200.0,Similar 1,Womens > Shoes > Athletic Shoes & Sneakers > Nike
"13185875_Nimbus Cloud, White",1647597305953948,Net A Porter Us Fashion,veja,V-90 leather sneakers,https://www.net-a-porter.com/en-us/shop/product/veja/shoes/low-top/v-90-leather-sneakers/1647597305953948,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,195.0,0.0,-116.67%,-105.0,46.15,Similar 2,VEJA > Shoes
"13185875_Nimbus Cloud, White",1647597320901201,Net A Porter Us Fashion,nike,+ Jacquemus J Force 1 whipstitched leather sneakers,https://www.net-a-porter.com/en-us/shop/product/nike/shoes/low-top/plus-jacquemus-j-force-1-whipstitched-leather-sneakers/1647597320901201,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Out of Stock,85.0,50.0,5.56%,5.0,105.88,Similar 1,NIKE > Shoes
2145038_Yellow Gold,2145038_Yellow Gold,Macy's,macy's,"Macy's Glitter Rope 24"" Chain Necklace (4mm) in 14k Gold",https://www.macys.com/shop/product/glitter-rope-chain-necklace-4mm-in-solid-14k-gold?ID=2145038&swatchColor=Yellow%20Gold,Home > Fashion > Fashion Accessories > Jewellery > Necklace,Overpriced,1 Instock,Instock,6700.0,0.0,0.00%,0,178.67,"",Jewelry & Watches > Necklaces
2145038_Yellow Gold,3875972_yellow,Kohl's,jordan blue,Jordan Blue Men's 14k Gold Rope Chain Necklace,https://www.kohls.com/product/prd-3875972/mens-14k-gold-rope-chain-necklace.jsp?color=Yellow,Home > Fashion > Fashion Accessories > Jewellery > Necklace,"","",Instock,3750.0,0.0,44.03%,2950.0,178.67,Similar 2,Mens > Jewelry > Necklaces > Chain Necklaces > Jordan Blue
2145038_Yellow Gold,5665110_14k gold,Kohl's,a&m,A&M 14k Gold 3 mm Rope Chain Necklace,https://www.kohls.com/product/prd-5665110/am-14k-gold-3-mm-rope-chain-necklace.jsp?color=14k%20Gold,Home > Fashion > Fashion Accessories > Jewellery > Necklace,"","",Out of Stock,2700.0,60.0,59.70%,4000.0,248.15,Similar 1,Jewelry > Necklaces > Chain Necklaces > A&M
15880319_Crimson,15880319_Crimson,Macy's,michael kors,Michael Kors 35mm Chain with Leather Belt,https://www.macys.com/shop/product/michael-michael-kors-35mm-chain-with-leather-belt?ID=15880319&swatchColor=Crimson,Home > Fashion > Fashion Accessories > Belts,Out Of Stock,4 Instock,Out of Stock,39.99,41.19,0.00%,0,124.97,"",Handbags & Accessories > Belts
15880319_Crimson,1996319,Asos,stradivarius,Stradivarius belt with eyelet detail and square buckle in black,https://www.asos.com/us/stradivarius/stradivarius-belt-with-eyelet-detail-and-square-buckle-in-black/prd/24005814,Home > Fashion > Fashion Accessories > Belts,"","",Out of Stock,6.5,38.1,83.75%,33.49,615.23,Similar 2,Home
15880319_Crimson,1775499,Asos,asos,ASOS DESIGN leather bevelled square buckle hip and waist belt in black,https://www.asos.com/us/asos-design/asos-design-leather-bevelled-square-buckle-hip-and-waist-belt-in-black/prd/21124155,Home > Fashion > Fashion Accessories > Belts,"","",Out of Stock,19.99,0.0,50.01%,20.0,200.05,Similar 1,Home > Women > Sale > Accessories
15880319_Crimson,5596492_black,Kohl's,levi's,Women's Levi's Casual Leather Jean Belt,https://www.kohls.com/product/prd-5596492/womens-levis-casual-leather-jean-belt.jsp?color=Black,Home > Fashion > Fashion Accessories > Belts,"","",Instock,36.0,0.0,9.98%,3.99,111.08,Similar 2,Womens > Accessories > Belts > Levi's
15880319_Crimson,5594814_brown,Kohl's,sonoma goods for life,Women's Sonoma Goods For Life® Square Buckle Belt,https://www.kohls.com/product/prd-5594814/womens-sonoma-goods-for-life-square-buckle-belt.jsp?color=Brown,Home > Fashion > Fashion Accessories > Belts,"","",Instock,32.0,0.0,19.98%,7.99,124.97,Similar 1,Womens > Accessories > Belts > Sonoma Goods For Life
15880319_Crimson,2499567820118932,Net A Porter Us Fashion,anderson's,Textured-leather belt,https://www.net-a-porter.com/en-us/shop/product/anderson-s/accessories/skinny/textured-leather-belt/2499567820118932,Home > Fashion > Fashion Accessories > Belts,"","",Instock,245.0,0.0,-512.65%,-205.01,16.32,Similar 2,ANDERSON'S > Accessories
15880319_Crimson,1647597288634044,Net A Porter Us Fashion,nili lotan,Nili leather belt,https://www.net-a-porter.com/en-us/shop/product/nili-lotan/accessories/wide/nili-leather-belt/1647597288634044,Home > Fashion > Fashion Accessories > Belts,"","",Instock,370.0,0.0,-825.23%,-330.01,10.81,Similar 1,NILI LOTAN > Accessories
13194691_Gray,13194691_Gray,Macy's,champion,Champion Men's Gray LSU Tigers Arch Over Logo Reverse Weave Pullover Sweatshirt,https://www.macys.com/shop/product/mens-gray-lsu-tigers-arch-over-logo-reverse-weave-pullover-sweatshirt?ID=13194691&swatchColor=Gray,Home > Fashion > Apparel > Topwear > Sweatshirts,Out Of Stock,0 Instock,Out of Stock,55.99,25.34,0.00%,0,"","",Sports Fan Shop
13194691_Gray,4045833_lsu grey,Kohl's,champion,Men's Champion Gray LSU Tigers Arch Over Logo Reverse Weave Pullover Sweatshirt,https://www.kohls.com/product/prd-4045833/mens-champion-gray-lsu-tigers-arch-over-logo-reverse-weave-pullover-sweatshirt.jsp?color=Lsu%20Grey,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Out of Stock,60.0,0.0,-7.16%,-4.01,93.32,Exact,Mens > Clothing > Tops > Tops & Tees > Champion
10503604_Black,10503604_Black,Macy's,nike,Nike Men's Heather Hydroguard Long Sleeve Swim T-Shirt,https://www.macys.com/shop/product/nike-mens-heather-hydroguard-long-sleeve-swim-t-shirt?ID=10503604&swatchColor=Black,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,Overpriced,3 Instock,Instock,54.0,0.0,0.00%,0,120.0,"",Men > Swimwear
10503604_Black,2015818,Asos,nike,Nike Swimming long sleeve hydroguard top in black,https://www.asos.com/us/nike-swimming/nike-swimming-long-sleeve-hydroguard-top-in-black/prd/24201370,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"","",Out of Stock,20.5,0.0,62.04%,33.5,263.41,Exact,Home
10503604_Black,3879553_game royal,Kohl's,nike,Men's Nike Dri-FIT UPF 40+ Hydroguard Heathered Long Sleeve Swim Tee,https://www.kohls.com/product/prd-3879553/mens-nike-dri-fit-upf-40-hydroguard-heathered-long-sleeve-swim-tee.jsp?color=Game%20Royal,Home > Fashion > Lingerie > Swimwear > Swimsuit,"","",Instock,54.0,0.0,0.00%,0.0,100.0,Variant Color,Mens > Clothing > Swimsuits > Swimsuit Tops > Nike
10503604_Black,3843032_charcoal heather,Kohl's,columbia,Men's Columbia PFG Terminal Tackle™ Heather Long Sleeve Shirt,https://www.kohls.com/product/prd-3843032/mens-columbia-pfg-terminal-tackle-heather-long-sleeve-shirt.jsp?color=Charcoal%20Heather,Home > Fashion > Apparel > Topwear > Shirts,"","",Instock,45.0,0.0,16.67%,9.0,120.0,Similar 2,Mens > Clothing > Tops > Tops & Tees > Columbia
10503604_Black,3879553_black,Kohl's,nike,Men's Nike Dri-FIT UPF 40+ Hydroguard Heathered Long Sleeve Swim Tee,https://www.kohls.com/product/prd-3879553/mens-nike-dri-fit-upf-40-hydroguard-heathered-long-sleeve-swim-tee.jsp?color=Black,Home > Fashion > Lingerie > Swimwear > Swimsuit,"","",Instock,54.0,0.0,0.00%,0.0,100.0,Exact,Mens > Clothing > Swimsuits > Swimsuit Tops > Nike
15295090_Puma White,15295090_Puma White,Macy's,puma,Puma Men's Reflective Graphic Cotton T-Shirt,https://www.macys.com/shop/product/puma-mens-reflective-graphic-cotton-t-shirt?ID=15295090&swatchColor=Puma%20White,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,Overpriced,6 Instock,Instock,25.0,0.0,0.00%,0,278.09,"",Men > Activewear
15295090_Puma White,132544151,Asos,fred perry,Fred Perry ringer t-shirt in off white,https://www.asos.com/us/fred-perry/fred-perry-ringer-t-shirt-in-off-white/prd/205259566,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,36.0,40.0,-44.00%,-11.0,69.44,Similar 2,Home
15295090_Puma White,121243528,Asos,topman,Topman classic t-shirt in white,https://www.asos.com/us/topman/topman-classic-t-shirt-in-white/prd/203515883,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,8.99,40.03,64.04%,16.01,278.09,Similar 1,Home
15295090_Puma White,3306260,Endclothing Us Fashion,flagstuff,Flagstuff Baggie Tee,https://www.endclothing.com/us/flagstuff-baggie-tee-23ss-fs-52-blk.html,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,41.0,45.33,-64.00%,-16.0,60.98,Similar 2,Mens > Brands > Flagstuff
15295090_Puma White,2452920,Endclothing Us Fashion,lacoste,Lacoste Classic Tee,https://www.endclothing.com/us/lacoste-classic-tee-th2038-001.html,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,59.0,0.0,-136.00%,-34.0,42.37,Similar 1,Mens > Brands > Lacoste
15295090_Puma White,4553947_deep woodland green,Kohl's,lands end,Men's Land's End Super-T Short Sleeve T-Shirt with Pocket,https://www.kohls.com/product/prd-4553947/mens-lands-end-super-t-short-sleeve-t-shirt-with-pocket.jsp?color=Deep%20Woodland%20Green,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,32.95,0.0,-31.80%,-7.95,75.87,Similar 2,Mens > Clothing > Tops > Tops & Tees > Lands' End
15295090_Puma White,2247719_teal,Kohl's,apt. 9,Men's Apt. 9® Premier Flex Crewneck Tee,https://www.kohls.com/product/prd-2247719/apt-9-solid-tee-men.jsp?color=Teal,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,11.99,0.0,52.04%,13.01,208.51,Similar 1,Mens > Clothing > Tops > Tops & Tees > Apt. 9
16194420_Scarlet,16194420_Scarlet,Macy's,tommy hilfiger,Tommy Jeans Women's Crewneck Chevron-Knit Sweater,https://www.macys.com/shop/product/tommy-jeans-womens-crewneck-chevron-knit-sweater?ID=16194420&swatchColor=Scarlet,Home > Fashion > Apparel > Topwear > Sweaters,Overpriced,5 Instock,Instock,69.0,0.0,0.00%,0,319.44,"",Women > Sweaters
16194420_Scarlet,134170406,Asos,collusion,COLLUSION fitted v-neck knit sweater in stone stripe,https://www.asos.com/us/collusion/collusion-fitted-v-neck-knit-sweater-in-stone-stripe/prd/206059057,Home > Fashion > Apparel > Topwear > Sweaters,"","",Out of Stock,39.99,0.0,42.04%,29.01,172.54,Similar 2,Home
16194420_Scarlet,132140072,Asos,y.a.s,Y.A.S textured sweater in cream,https://www.asos.com/us/yas/yas-textured-sweater-in-cream/prd/205064472,Home > Fashion > Apparel > Topwear > Sweaters,"","",Instock,81.0,0.0,-17.39%,-12.0,85.19,Similar 1,Home
16194420_Scarlet,3728331,Endclothing Us Fashion,moncler,Moncler Crew Neck Sweatshirt,https://www.endclothing.com/us/moncler-crew-neck-sweatshirt-8g000-899u5-37-999.html,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Instock,685.0,0.0,-892.75%,-616.0,10.07,Similar 2,Womens > Brands > Moncler
16194420_Scarlet,2786308,Endclothing Us Fashion,alexander wang,Alexander Wang Essential Crew Sweat,https://www.endclothing.com/us/alexander-wang-essential-crew-sweat-4cc3221360-001.html,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,309.0,0.0,-347.83%,-240.0,22.33,Similar 1,Womens > Brands > Alexander Wang
16194420_Scarlet,4922627_royal blue,Kohl's,croft & barrow,Women's Croft & Barrow® Extra Soft Crewneck Sweater,https://www.kohls.com/product/prd-4922627/womens-croft-barrow-extra-soft-crewneck-sweater.jsp?color=Royal%20Blue,Home > Fashion > Apparel > Topwear > Sweaters,"","",Instock,27.99,22.25,59.43%,41.01,246.52,Similar 2,Womens > Clothing > Tops > Sweaters > Croft & Barrow
16194420_Scarlet,6119381_purple heather,Kohl's,sonoma goods for life,Women's Sonoma Goods For Life® Chunky Crew Neck Sweater,https://www.kohls.com/product/prd-6119381/womens-sonoma-goods-for-life-chunky-crew-neck-sweater.jsp?color=Purple%20Heather,Home > Fashion > Apparel > Topwear > Sweaters,"","",Instock,21.6,40.0,68.70%,47.4,319.44,Similar 1,Womens > Clothing > Tops > Sweaters > Sonoma Goods For Life
11347054_Black,11347054_Black,Macy's,adidas,adidas Women's Essentials Cotton 3 Stripe T-Shirt,https://www.macys.com/shop/product/adidas-womens-essentials-cotton-3-stripe-t-shirt?ID=11347054&swatchColor=Black,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,Overpriced,6 Instock,Instock,30.0,0.0,0.00%,0,588.24,"",Women > Activewear
11347054_Black,132535163,Asos,fred perry,Fred Perry branded T-shirt in dusty rose pink,https://www.asos.com/us/fred-perry/fred-perry-branded-t-shirt-in-dusty-rose-pink/prd/205255239,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Out of Stock,42.0,40.0,-40.00%,-12.0,71.43,"",Home
11347054_Black,127698861,Asos,Hugo Red,Hugo Classic Tee 1 t-shirt in pastel pink,https://www.asos.com/us/hugo-red/hugo-classic-tee-1-t-shirt-in-pastel-pink/prd/204561287,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,47.0,39.74,-56.67%,-17.0,63.83,"",Home
11347054_Black,1800615,Endclothing Us Fashion,aries,Aries Temple T-Shirt,https://www.endclothing.com/us/aries-temple-t-shirt-frar60000-wh.html,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"","",Instock,105.0,0.0,-250.00%,-75.0,28.57,"",Mens > Brands > Aries
11347054_Black,3228024,Endclothing Us Fashion,undercover,Undercover Tuesday T-Shirt,https://www.endclothing.com/us/undercover-tuesday-t-shirt-uc1c3802-wht.html,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"","",Instock,53.0,69.71,-76.67%,-23.0,56.6,"",Womens > Brands > Undercover
11347054_Black,6285625_black,Kohl's,lc lauren conrad,Women's LC Lauren Conrad Short Sleeve Tee,https://www.kohls.com/product/prd-6285625/womens-lc-lauren-conrad-short-sleeve-tee.jsp?color=Black,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,5.1,0.0,83.00%,24.9,588.24,"",Womens > Clothing > Tops > Tops & Tees > LC Lauren Conrad
11347054_Black,3500577_white,Kohl's,croft & barrow,Women's Croft & Barrow® Essential Crewneck Tee,https://www.kohls.com/product/prd-3500577/womens-croft-barrow-essential-crewneck-tee.jsp?color=White,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,11.99,0.0,60.03%,18.01,250.21,"",Womens > Clothing > Tops > Tops & Tees > Croft & Barrow
11347054_Black,210640278395,Net A Porter Us Fashion,rag & bone,The Tee slub Pima cotton-jersey T-shirt,https://www.net-a-porter.com/en-us/shop/product/rag-bone/clothing/t-shirts/the-tee-slub-pima-cotton-jersey-t-shirt/210640278395,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,90.0,0.0,-200.00%,-60.0,33.33,"",RAG & BONE > Clothing
14973659_Tnf Black/tnf White,14973659_Tnf Black/tnf White,Macy's,the north face,The North Face Men's Half Dome Logo Hoodie,https://www.macys.com/shop/product/the-north-face-mens-half-dome-logo-hoodie?ID=14973659&swatchColor=Tnf%20Black/tnf%20White,Home > Fashion > Apparel > Topwear > Sweatshirts,Underpriced,5 Instock,Instock,48.0,20.0,0.00%,0,80.01,"",Men > Hoodies & Sweatshirts
14973659_Tnf Black/tnf White,120470536,Asos,nike,Nike Club Plus logo printed hoodie in navy,https://www.asos.com/us/nike/nike-club-plus-logo-printed-hoodie-in-navy/prd/203237888,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Instock,67.5,0.0,-40.63%,-19.5,71.11,Similar 2,Home
14973659_Tnf Black/tnf White,132676550,Asos,pull&bear,Pull&Bear hoodie in green,https://www.asos.com/us/pullbear/pullbear-hoodie-in-green/prd/205318079,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Out of Stock,35.9,0.0,25.21%,12.1,133.7,Similar 1,Home
14973659_Tnf Black/tnf White,120001159,Asos,the north face,The North Face Ski Tekno water repellent hoodie in black,https://www.asos.com/us/the-north-face/the-north-face-ski-tekno-water-repellent-hoodie-in-black/prd/203200861,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Out of Stock,119.0,0.0,-147.92%,-71.0,40.34,Exact,Home
14973659_Tnf Black/tnf White,3690014,Endclothing Us Fashion,Dime,Dime Summit Hoodie,https://www.endclothing.com/us/dime-summit-hoodie-dimeho8-tau.html,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Instock,145.0,0.0,-202.08%,-97.0,33.1,Similar 2,Mens > Brands > Dime
14973659_Tnf Black/tnf White,3103820,Endclothing Us Fashion,fear of god essentials,Fear of God ESSENTIALS Relaxed Logo Popover Hoodie,https://www.endclothing.com/us/fear-of-god-essentials-relaxed-logo-popover-hoodie-192su222094f.html,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Instock,105.0,0.0,-118.75%,-57.0,45.71,Similar 1,Mens > Brands > Fear of God ESSENTIALS
14973659_Tnf Black/tnf White,4780081_white,Kohl's,licensed character,Men's Star Wars Bright Baddies Vader Hoodie,https://www.kohls.com/product/prd-4780081/mens-star-wars-bright-baddies-vader-hoodie.jsp?color=White&prd,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Instock,59.99,0.0,-24.98%,-11.99,80.01,Similar 2,Mens > Clothing > Tops > Tops & Tees > Licensed Character
14973659_Tnf Black/tnf White,4214312_navy,Kohl's,licensed character,Men's Cartoon Network Adventure Time Jake The Dog Land Of Ooo Hoodie,https://www.kohls.com/product/prd-4214312/mens-cartoon-network-adventure-time-jake-the-dog-land-of-ooo-sweatshirt.jsp?color=Navy&prd,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"","",Instock,59.99,0.0,-24.98%,-11.99,80.01,Similar 1,Mens > Clothing > Tops > Tops & Tees > Licensed Character
10238169_Tan,10238169_Tan,Macy's,levi's,Levi's Men's Fleece-Lined Corduroy Trucker Jacket,https://www.macys.com/shop/product/levis-mens-fleece-lined-corduroy-trucker-jacket?ID=10238169&swatchColor=Tan%20Tan%2FBeige,Home > Fashion > Apparel > Topwear > Blazers and Coats > Jackets,Overpriced,6 Instock,Instock,112.5,16.67,0.00%,0,150.02,"",Men > Coats & Jackets
